Client_ID,Membership_Length,Accountt_Value,Product_Count,CreditCard_Flag,Activity_Status,Premium_Tier,Left_Service
15759499,4,111156.52,1,1,1,0,0
15659568,3,121237.65,1,1,1,0,0
15715597,1,97234.58,1,1,0,0,0
15747168,2,103108.8,1,0,1,0,1
15796910,7,0,1,0,0,0,1
15707674,2,131852.81,1,1,0,0,1
15751943,5,0,2,0,0,0,0
15757588,9,0,2,0,0,0,0
15567557,2,128243.03,1,1,1,0,0
15670103,5,126645.13,1,1,1,0,0
15720929,8,62094.71,3,0,0,0,1
15628558,5,89188.83,1,1,1,0,0
15729201,9,0,1,1,0,0,1
15731117,2,109161.25,1,1,0,0,0
15572145,8,0,2,1,0,0,0
15574213,1,158271.74,1,1,1,0,1
15718852,9,96951.21,1,1,1,0,0
15583840,5,121863.61,1,1,1,0,1
15711314,1,0,1,0,0,0,1
15621064,5,186101.18,2,1,1,0,0
15588090,8,107494.86,2,1,0,0,1
15808326,9,0,2,1,1,0,0
15566660,10,0,3,1,0,0,0
15778947,3,0,2,1,1,0,0
15632977,5,0,2,0,0,0,0
15567335,7,0,2,1,1,0,0
15609299,6,150685.79,1,1,0,0,0
15669945,4,141359.37,2,1,0,0,0
15736271,9,0,1,1,0,0,0
15710390,6,94631.26,2,1,1,0,0
15756481,3,118336.14,1,1,0,0,0
15736730,2,0,1,1,1,0,0
15626040,0,0,2,0,1,0,0
15746553,5,124233.24,1,0,1,0,1
15622518,5,51116.26,1,1,1,0,1
15777504,8,0,1,1,1,0,0
15677906,5,0,1,0,1,0,0
15787830,7,153663.27,1,1,0,0,0
15592078,8,123599.49,2,1,0,0,0
15578462,9,134208.25,1,1,1,0,0
15756894,1,0,1,0,1,0,0
15664555,2,0,4,0,1,0,1
15607278,8,134593.79,1,1,1,0,0
15585222,8,0,2,1,1,0,0
15750299,10,68781.82,1,0,1,0,0
15810454,4,147307.91,1,0,1,0,0
15709941,8,0,3,1,0,0,1
15707132,5,0,2,0,1,0,0
15804787,5,87140.85,1,1,1,0,0
15763895,7,178011.5,2,1,0,0,0
15623478,4,102954.68,2,0,1,0,0
15750769,7,75915.75,1,1,0,0,0
15679968,5,118788.57,1,1,0,0,0
15694404,3,156555.54,1,1,1,0,0
15642579,1,128932.4,1,1,1,0,0
15770185,10,80728.15,1,1,0,0,0
15702788,9,126212.64,1,1,0,0,0
15778149,9,0,2,1,0,0,1
15680001,7,111835.94,2,1,0,0,0
15711991,8,0,2,0,0,0,0
15775294,2,0,2,1,0,0,1
15657881,5,136712.91,1,0,1,0,0
15719991,1,154733.97,1,1,0,0,1
15582276,5,133501.36,1,0,1,0,0
15763980,1,58668.02,1,1,1,0,0
15759456,7,140694.78,2,1,0,0,0
15794257,4,91562.99,1,1,1,0,0
15681697,8,72541.48,1,1,0,0,0
15577970,5,0,1,0,0,0,0
15727489,1,157320.51,1,1,0,0,0
15764284,3,0,3,1,1,0,0
15581811,1,139676.95,2,0,1,0,0
15810460,5,0,3,0,1,0,1
15642160,5,0,2,1,0,0,0
15798439,2,0,1,1,1,0,0
15692631,8,115557,1,0,1,0,0
15772412,6,135370.12,1,1,1,0,1
15585427,10,102073.67,2,0,0,0,0
15584536,3,97042.6,1,1,1,0,1
15645271,8,108528.07,2,0,0,0,1
15579387,2,79064.85,2,0,1,0,0
15804822,4,0,2,1,0,0,0
15612893,4,0,1,1,0,0,0
15593636,4,80293.81,1,1,0,0,0
15693326,7,125437.14,2,0,0,0,0
15809901,8,0,2,1,0,0,0
15669060,74,0,2,1,0,0,0
15675854,0,159304.07,1,0,1,0,1
15781495,2,126362.57,2,1,1,0,0
15740470,4,160652.45,2,1,0,0,0
15714391,2,183572.84,1,1,1,0,1
15596455,2,0,1,0,0,0,1
15717290,2,112871.19,2,0,1,0,0
15696301,37,101455.7,1,1,0,0,1
15812241,7,127197.14,1,1,0,0,1
15680370,7,0,2,0,1,0,0
15605375,2,86911.8,1,1,0,0,0
15674328,3,47364.45,1,1,1,0,1
15742404,7,0,2,1,0,0,0
15691119,4,136525.99,1,0,0,0,0
15743478,8,52106.33,2,1,1,0,0
15689633,2,112803.92,1,1,0,0,0
15616859,2,113641.49,4,1,0,0,1
15617655,9,0,2,1,1,0,0
15623450,7,135842.89,1,1,1,0,0
15691871,9,153279.39,1,1,1,0,0
15662626,2,0,2,0,0,0,0
15575955,0,0,2,1,0,0,0
15697270,4,153325.1,1,1,1,0,0
15644356,10,134032.01,1,1,0,0,0
15677586,3,125445.04,2,1,1,0,0
15698758,1,0,2,1,1,0,0
15787014,8,90371.09,1,1,1,0,0
15739857,3,0,2,1,1,0,0
15774630,1,142802.02,1,1,1,0,0
15749557,6,0,2,1,1,0,0
15742028,5,0,2,1,0,0,0
15654379,4,0,2,1,1,0,0
15783629,6,117899.95,2,0,0,0,0
15751193,4,0,2,1,1,0,0
15648967,1,169362.43,1,1,0,0,1
15664498,7,205962,1,1,0,0,0
15779522,0,0,2,1,0,0,1
15583850,0,126061.51,2,1,1,0,0
15760121,9,100606.02,1,1,0,0,0
15566467,0,138171.1,2,1,1,0,0
15708162,1,89994.71,2,0,1,0,0
15621205,4,175111.11,1,1,1,0,0
15704788,8,66079.45,2,0,0,0,1
15775756,8,148055.74,1,0,0,0,0
15641312,6,0,1,1,1,0,1
15782531,8,0,2,1,0,0,0
15724428,8,0,2,1,0,0,0
15743617,1,95994.98,1,1,0,0,0
15637678,5,0,1,1,0,0,0
15676937,8,0,2,1,1,0,1
15778975,1,96947.58,3,1,0,0,1
15710375,6,0,2,1,0,0,0
15579914,2,109786.82,2,1,1,0,0
15595160,2,0,2,1,1,0,0
15595391,1,0,2,1,0,0,0
15593795,1,156674.2,1,1,0,0,1
15683524,6,166070.48,2,0,0,0,0
15713532,4,105957.44,1,1,0,0,0
15719827,3,0,1,0,0,0,0
15622443,4,0,2,0,1,0,0
15811970,1,0,2,1,1,0,0
15595136,1,0,2,1,1,0,0
15630580,9,108513.25,2,1,1,0,0
15660646,3,156687.1,1,1,0,0,0
15614365,3,150604.52,1,0,0,0,0
15787035,8,0,2,1,1,0,0
15717138,6,82613.56,2,1,0,0,0
15657317,7,69423.52,1,1,0,0,0
15626948,6,86167.82,1,1,0,0,0
15758901,1,0,1,1,0,0,1
15773322,4,121898.82,1,0,0,0,0
15697318,9,77487.2,1,0,0,0,0
15632118,5,164450.94,1,1,0,0,1
15788930,7,132730.17,1,1,0,0,0
15628583,5,0,2,0,1,0,0
15587690,2,116498.22,1,1,0,0,0
15627630,1,0,2,1,0,0,0
15610930,1,139979.07,1,1,0,0,0
15658670,8,0,2,1,0,0,0
15705309,5,0,2,0,0,0,0
15593900,1,189443.72,1,0,1,0,0
15624995,6,152926.6,1,1,1,0,0
15802617,7,115371.94,2,1,0,0,0
15656029,6,0,2,0,1,0,0
15629475,2,0,2,1,0,0,0
15635034,9,101191.83,1,1,1,0,1
15676835,1,0,2,1,0,0,0
15815131,7,115617.24,1,1,1,0,0
15585455,9,0,2,0,0,0,0
15692929,10,113657.41,2,0,1,0,1
15758081,8,138160,1,1,1,0,0
15667476,3,117700.86,1,0,0,0,0
15738248,5,0,2,1,0,0,0
15672152,9,122506.38,1,0,1,0,1
15673372,1,0,1,1,1,0,1
15803415,3,166501.17,2,1,0,0,0
15763613,1,0,2,1,0,0,0
15660385,7,0,2,1,0,0,0
15796231,1,98894.39,1,1,1,0,0
15624866,3,168735.74,2,0,0,0,0
15638028,4,127237.25,2,0,1,0,0
15694376,3,153469.26,3,0,0,0,1
15580682,4,79927.36,2,1,1,0,0
15672875,8,40172.91,1,1,1,0,0
15617082,7,115195.58,1,1,1,0,0
15761775,8,180293.84,2,1,1,0,0
15770984,7,130334.35,2,0,1,0,0
15703979,3,119688.81,1,1,0,0,0
15746127,2,0,2,1,0,0,0
15663625,4,0,2,0,0,0,0
15604891,8,0,2,1,0,0,0
15664895,0,0,2,1,1,0,0
15676094,6,0,1,1,1,0,0
15611961,7,0,2,1,0,0,0
15762543,1,0,2,1,0,0,0
15779743,7,0,2,1,0,0,0
15782360,2,131935.51,1,1,1,0,1
15624451,3,0,2,1,0,0,0
15571666,8,134497.27,1,0,0,0,0
15614103,8,119839.69,1,0,1,0,1
15772381,8,92219.21,1,1,0,0,0
15703117,1,0,2,0,1,0,0
15799932,10,0,2,1,1,0,0
15633516,1,0,1,0,1,0,0
15622532,0,126589.12,2,0,1,0,1
15798960,2,108393.35,1,0,1,0,0
15698664,2,115643.58,2,0,0,0,0
15699195,3,110949.41,1,1,1,0,0
15687153,8,98649.55,1,1,0,0,1
15684958,2,126444.08,2,1,1,0,0
15706116,8,154159.51,1,1,0,0,0
15740557,5,0,2,1,0,0,0
15583353,3,0,1,1,0,0,1
15639590,3,141581.08,1,1,0,0,0
15659399,7,139675.07,2,1,0,0,0
15696373,9,0,2,0,0,0,1
15657449,3,136202.78,1,1,0,0,0
15782144,3,0,2,1,1,0,0
15581733,4,0,2,1,0,0,0
15751392,4,0,2,1,0,0,1
15785815,1,142631.54,2,1,1,0,0
15675252,3,92636.96,2,1,1,0,0
15654489,8,134887.53,1,1,1,0,0
15805909,8,159900.38,1,0,0,0,0
15724632,0,0,2,0,1,0,0
15749528,6,0,2,0,1,0,0
15691875,5,114491.82,1,1,0,0,0
15641411,1,112568.31,1,1,1,0,0
15689492,1,176958.46,2,0,1,0,0
15602405,9,99167.54,1,1,0,0,0
15610271,3,103210.27,1,1,0,0,0
15791780,10,104478.12,3,0,1,0,1
15729582,3,80697.44,1,0,0,0,0
15742971,2,161887.81,2,1,0,0,0
15694890,1,124271.26,1,1,0,0,0
15576745,2,96542.16,2,0,1,0,0
15669606,5,0,2,1,0,0,0
15737832,0,139825.56,1,0,0,0,1
15681990,6,111769.14,2,1,0,0,0
15787848,9,113672.18,2,0,0,0,0
15713594,7,147256.86,1,1,0,0,0
15699467,0,0,1,0,0,0,0
15748597,5,99529.7,1,0,1,0,1
15754113,0,0,2,1,1,0,0
15749489,10,115743.6,1,0,0,0,0
15574352,4,161256.53,1,1,1,0,0
15713505,1,0,2,0,1,0,0
15685653,3,162261.01,2,1,0,0,0
15738220,1,0,2,1,0,0,0
15805764,10,0,2,0,1,0,0
15675787,8,112972.57,1,1,0,0,0
15641822,1,0,2,0,1,0,0
15765650,5,114655.58,1,0,0,0,0
15788556,4,148283.94,1,1,1,0,1
15622230,3,0,2,0,1,0,0
15653937,1,123916.67,1,1,0,0,1
15718773,0,0,2,1,0,0,0
15774536,6,0,2,0,0,0,0
15618661,6,103804.97,1,1,1,0,0
15762134,8,119152.1,2,1,1,0,0
15655410,1,133384.66,1,1,0,0,1
15759067,7,158411.95,4,1,1,0,1
15683027,4,122028.65,2,1,1,0,0
15597487,5,0,1,1,1,0,0
15623053,2,123177.01,1,1,0,0,0
15740072,2,120328.88,2,1,1,0,0
15583278,8,92716.96,1,1,1,0,0
15709222,3,0,1,0,1,0,0
15713949,1,76914.21,1,1,0,0,0
15756071,1,103133.26,1,1,1,0,0
15688876,9,0,2,1,1,0,0
15698528,3,0,1,1,1,0,1
15716619,3,74974.89,1,1,1,0,0
15788367,6,61691.45,1,1,1,0,0
15640421,7,0,1,1,1,0,0
15580068,5,0,2,1,1,0,0
15677123,7,0,2,1,1,0,0
15619801,1,80107.83,2,0,1,0,0
15582246,2,0,2,0,1,0,0
15729224,5,0,2,1,0,0,0
15702138,3,156834.34,1,0,0,0,0
15674932,9,0,2,1,0,0,0
15743828,2,0,1,1,1,0,1
15642022,8,0,1,0,0,0,0
15746461,2,0,2,1,0,0,0
15809991,4,130274.22,1,1,1,0,0
15656683,1,0,1,0,0,0,1
15610002,5,0,2,1,1,0,0
15567802,2,0,2,1,0,0,0
15745452,1,90218.11,1,1,0,0,0
15799186,4,0,2,0,0,0,0
15686941,7,0,2,1,0,0,0
15723858,3,0,2,0,1,0,0
15615896,8,0,2,1,0,0,0
15737647,6,135120.56,1,1,0,0,0
15582841,8,0,2,0,1,0,0
15588587,1,86837.95,1,1,1,0,0
15683157,4,100446.57,1,0,1,0,0
15655875,3,0,2,1,0,0,0
15805704,2,0,4,0,1,0,1
15744789,6,114512.59,1,1,0,0,0
15665053,4,111284.53,1,0,1,0,1
15620758,4,0,2,1,0,0,0
15637428,7,0,2,1,0,0,0
15808389,7,0,1,1,1,0,0
15807003,10,191775.65,1,1,0,0,0
15728078,10,126392.18,1,0,1,0,0
15736254,2,91955.61,1,1,0,0,0
15720814,2,84266.44,2,0,0,0,0
15642997,2,147149.59,1,1,1,0,0
15693200,7,0,2,1,0,0,0
15660301,6,148745.92,2,1,1,0,0
15618239,0,0,1,1,0,0,0
15614740,6,135203.81,2,1,1,0,0
15574071,2,93301.97,2,0,1,0,0
15721921,8,165326.2,1,1,1,0,0
15647111,4,114440.24,1,1,1,0,0
15688760,3,95022.57,1,1,1,0,0
15768124,3,0,1,1,0,0,0
15781272,4,149713.61,3,1,1,0,1
15575858,3,0,2,1,0,0,0
15702337,7,0,2,1,1,0,0
15764537,8,0,2,1,0,0,0
15579433,8,96674.55,2,0,0,0,0
15611580,4,79281.61,1,1,0,0,0
15614778,6,0,2,1,0,0,0
15593280,8,140733.74,1,1,1,0,0
15654408,5,165445.04,2,1,0,0,0
15657468,5,123805.03,1,1,0,0,0
15693205,8,109153.96,3,1,1,0,1
15739592,10,98438.23,1,0,0,0,1
15656263,5,0,2,1,0,0,0
15636872,8,144705.87,2,0,0,0,0
15640464,5,91612.91,1,1,1,0,0
15723851,2,0,1,1,0,0,0
15696852,9,192122.84,1,1,1,0,1
15628530,3,156864.2,2,0,0,0,0
15678720,7,0,2,1,1,0,0
15627999,3,0,2,1,0,0,0
15571244,3,0,2,0,1,0,0
15739931,2,161588.89,1,1,1,0,0
15806256,2,109349.29,1,1,0,0,1
15706463,9,0,2,1,1,0,0
15691004,1,0,1,1,1,0,1
15733447,1,124662.54,1,1,1,0,1
15679062,10,91522.04,2,1,1,0,0
15594409,1,0,2,1,1,0,0
15625941,10,128039.01,1,1,1,0,0
15615016,2,0,2,1,1,0,0
15751203,5,56738.47,2,1,1,0,1
15662658,2,90355.12,2,0,0,0,0
15574868,5,115725.24,2,0,0,0,0
15700601,1,78829.53,1,1,1,0,0
15569670,6,112372.96,1,1,1,0,0
15804862,6,127146.68,1,0,0,0,0
15792986,1,133811.78,1,1,0,0,1
15625632,3,121092.47,2,0,1,0,0
15606273,5,144235.73,2,0,0,0,1
15615322,7,97473.87,2,1,1,0,0
15722072,5,138053.67,1,0,1,0,0
15644692,8,0,1,1,1,0,1
15716357,4,122486.11,2,1,1,0,0
15649793,7,0,2,0,0,0,0
15684516,1,121151.05,1,0,0,0,0
15677249,9,101043.63,1,1,1,0,0
15581525,3,83501.66,2,1,0,0,0
15628420,2,80462.24,1,0,0,0,0
15600478,3,0,1,1,0,0,0
15632521,0,130170.82,2,1,0,0,0
15652084,0,109542.29,1,1,1,0,0
15729515,1,148795.17,2,1,1,0,0
15682070,9,0,2,1,1,0,0
15665963,2,128393.29,1,1,1,0,0
15596962,4,137295.19,2,1,1,0,0
15744942,2,155828.22,1,0,1,0,1
15573278,6,0,2,1,0,0,0
15795881,8,106365.29,1,1,1,0,0
15740406,10,113525.84,1,1,0,0,1
15569120,7,0,2,1,1,0,0
15723721,4,140916.81,1,1,0,0,0
15777122,4,0,2,1,1,0,0
15742681,4,121365.39,1,1,1,0,0
15711254,7,0,2,1,0,0,0
15701175,8,90791.69,1,1,1,0,0
15783019,9,123681.32,3,1,0,0,1
15728912,6,92436.86,1,1,0,0,0
15620341,9,160838.13,2,1,0,0,0
15792916,7,144470.77,1,1,1,0,0
15649354,4,0,2,1,1,0,0
15625092,3,101465.31,1,1,0,0,1
15741032,5,0,1,0,1,0,0
15784761,7,87603.35,3,0,1,0,1
15805769,4,0,2,1,0,0,0
15719508,7,121205.15,4,1,1,0,1
15773731,5,0,2,0,0,0,0
15687903,8,0,2,1,0,0,0
15584113,4,124954.94,1,0,1,0,1
15669589,1,95039.12,1,0,1,0,1
15711130,2,0,2,1,0,0,0
15615254,10,43028.77,1,1,0,0,0
15761168,4,171913.87,1,1,0,0,1
15812832,8,92659.2,2,1,0,0,0
15680517,7,137239.17,1,1,1,0,1
15690743,8,65190.29,1,1,1,0,1
15805429,3,106819.65,1,0,1,0,0
15814923,7,128578.52,1,1,1,0,0
15749727,7,0,2,0,1,0,0
15619238,8,0,2,1,0,0,0
15718454,2,0,2,0,0,0,0
15789498,3,111099.79,2,0,0,0,0
15744691,3,0,3,1,0,0,0
15790412,8,0,2,1,1,0,0
15741416,2,16893.59,1,1,1,0,0
15663294,1,125685.79,1,1,1,0,0
15706729,0,105271.56,1,0,1,0,0
15641170,4,0,1,0,0,0,0
15806284,1,0,2,1,1,0,0
15690958,2,139542.82,1,0,1,0,0
15606386,3,111512.75,3,1,0,0,1
15681928,4,108155.49,1,1,0,0,0
15650432,10,84622.13,1,1,1,0,0
15592578,7,146997.64,2,0,0,0,0
15775709,10,98590.25,1,1,0,0,0
15702631,2,0,2,1,1,0,0
15602282,8,134980.74,1,1,1,0,1
15740878,9,0,2,0,1,0,0
15773277,5,106836.67,2,1,0,0,0
15572657,8,102490.27,1,0,1,0,0
15720676,7,0,2,1,0,0,0
15731829,10,0,2,1,0,0,0
15764405,10,0,2,1,1,0,0
15793307,4,142880.28,3,0,0,0,1
15660679,9,149571.94,1,1,0,0,0
15666856,1,142767.39,1,1,1,0,0
15667289,2,0,2,0,0,0,0
15624641,9,0,1,1,0,0,1
15631882,9,103399.87,1,0,0,0,0
15642709,9,0,2,0,0,0,0
15811026,5,136855.94,2,1,0,0,0
15596303,0,0,2,1,0,0,1
15742442,5,89364.91,1,0,1,0,0
15568238,8,0,2,1,1,0,0
15730353,9,145294.08,2,1,0,0,0
15731555,9,106000.12,1,0,0,0,1
15721462,2,0,2,1,1,0,0
15808526,3,127539.3,1,1,1,0,1
15694349,7,0,1,0,1,0,0
15718465,3,96891.46,1,1,0,0,1
15682995,1,78535.25,1,1,0,0,0
15584776,9,112712.17,1,1,0,0,0
15576156,6,0,1,1,0,0,0
15727317,1,102286.6,3,1,0,0,1
15649536,4,128015.83,1,1,0,0,0
15754929,10,39539.39,2,0,0,0,0
15668142,3,77608.46,2,1,1,0,0
15701176,5,141462.13,1,1,0,0,0
15655632,2,131691.33,1,1,0,0,0
15656086,8,105770.14,1,0,1,0,1
15644796,8,0,2,0,1,0,1
15726250,3,166328.65,2,0,1,0,0
15631721,9,163965.69,2,0,1,0,0
15707479,7,125608.72,1,1,0,0,0
15579826,9,0,1,1,0,0,0
15587240,4,0,2,0,1,0,0
15703728,4,0,1,1,0,0,1
15670584,2,0,1,1,1,0,1
15628992,2,128647.98,2,0,0,0,0
15614716,0,196853.62,1,1,1,0,0
15683618,3,121418.62,1,1,1,0,0
15799631,10,0,2,1,1,0,0
15692259,9,0,2,1,0,0,0
15675256,5,127343.4,1,0,1,0,0
15751185,0,158633.61,1,1,0,0,0
15651103,9,183744.98,1,1,1,0,0
15633870,10,0,2,1,1,0,0
15694644,6,0,1,1,1,0,0
15775430,7,138008.06,2,1,0,0,0
15760849,2,0,2,1,1,0,0
15705281,9,0,1,1,0,0,0
15588449,5,107812.67,1,0,1,0,1
15794849,7,91560.58,2,0,0,0,0
15799720,8,161546.68,2,0,1,0,0
15621440,1,0,2,0,1,0,0
15682421,2,0,2,0,1,0,1
15691910,4,0,3,1,0,0,0
15721779,5,146466.46,2,0,0,0,0
15681075,1,0,1,1,1,0,0
15607884,8,0,2,1,1,0,0
15625675,1,67087.69,1,1,0,0,0
15735400,8,179960.2,1,1,0,0,0
15632826,3,134006.77,1,1,0,0,0
15681126,2,0,1,1,1,0,0
15738954,7,129717.3,2,0,0,0,0
15783752,4,129514.99,1,1,1,0,0
15671104,3,172196.23,1,1,1,0,0
15796434,5,97612.12,1,1,1,0,0
15625819,7,0,1,1,0,0,0
15753174,9,139592.98,3,1,0,0,1
15654067,4,0,2,1,0,0,0
15624695,7,140301.72,1,0,1,0,0
15718216,3,0,1,1,0,0,0
15793585,8,0,2,1,1,0,0
15576641,5,125725.02,2,1,1,0,0
15749519,6,128289.7,3,1,0,0,1
15645184,2,0,2,1,0,0,0
15702566,8,149134.46,1,1,1,0,0
15660840,3,124119.54,1,1,0,0,0
15750811,3,116822.7,1,0,0,0,0
15733842,1,103219.47,1,1,0,0,0
15702190,5,0,2,1,1,0,0
15588517,7,0,2,1,1,0,0
15801863,2,136555.01,2,1,1,0,0
15743759,5,0,2,1,1,0,0
15749947,7,0,2,1,1,0,0
15670496,9,0,2,0,0,0,0
15628600,1,141069.18,3,1,1,0,0
15627002,1,115934.74,1,1,1,0,0
15614635,2,151457.88,1,0,1,0,0
15731281,3,154206.07,2,1,1,0,0
15659194,8,89182.09,1,1,1,0,0
15691817,5,0,3,0,0,0,1
15707488,5,0,2,1,0,0,0
15710397,4,0,2,1,0,0,0
15687648,1,0,2,0,0,0,0
15607230,9,150186.22,2,1,1,0,0
15567630,6,100275.88,1,1,0,0,1
15709511,8,0,2,1,0,0,0
15579616,8,0,2,0,1,0,0
15694852,4,121823.4,2,1,1,0,0
15731330,7,100471.34,1,1,1,0,0
15620372,3,0,2,0,0,0,0
15744622,8,116358,1,1,0,0,0
15799815,4,163549.63,1,0,1,0,0
15759250,3,99183.9,1,1,1,0,0
15690540,1,134177.06,1,0,0,0,0
15803078,1,0,2,1,0,0,0
15741195,5,0,1,1,1,0,0
15743490,9,94348.94,1,1,0,0,1
15732610,6,0,2,1,0,0,0
15734058,9,170661.47,1,1,1,0,0
15702462,6,52831.13,1,1,1,0,1
15794187,6,114007.5,2,1,0,0,0
15636700,9,140236.98,1,0,1,0,0
15728706,7,0,1,1,0,0,1
15735439,1,113693,1,0,0,0,0
15584338,0,0,2,1,0,0,0
15726178,8,0,2,1,0,0,0
15794939,5,121215.9,2,1,1,0,0
15572956,5,115350.63,1,1,1,0,0
15791114,1,135179.49,1,1,0,0,0
15708046,0,117551.23,1,1,0,0,0
15719779,1,157404.02,2,1,0,0,0
15591550,3,77910.23,1,1,0,0,0
15639368,0,110942.9,1,0,0,0,0
15595158,5,150593.59,2,1,1,0,0
15599126,0,123815.86,1,1,1,0,1
15650575,6,0,2,1,1,0,1
15641490,8,69385.17,2,1,0,0,0
15700627,2,143500.82,1,1,0,0,1
15784445,1,99106.73,1,0,0,0,0
15813681,2,120135.55,2,1,1,0,0
15784000,9,102277.52,1,0,0,0,1
15589431,1,171937.27,1,1,1,0,0
15567246,3,102630.13,2,1,1,0,0
15675749,1,0,2,1,1,0,0
15691396,5,133299.67,2,1,1,0,0
15801832,1,117691,1,1,1,0,1
15661349,10,0,2,1,0,0,0
15719265,9,0,2,1,0,0,0
15779985,1,133199.71,2,1,1,0,0
15812230,5,49508.79,3,1,1,0,0
15674541,8,123925.23,1,0,0,0,1
15580701,3,153819.58,1,1,0,0,1
15688973,5,0,2,1,1,0,0
15663883,9,141827.33,2,1,1,0,0
15589296,6,110054.45,1,1,1,0,0
15669664,1,99774.5,1,0,0,0,1
15710012,2,0,2,1,0,0,1
15763327,8,124993.29,2,1,1,0,0
15668853,0,157622.58,1,1,1,0,0
15639303,5,126111.61,1,0,1,0,0
15691011,9,161651.37,2,1,1,0,0
15638513,7,142856.95,2,0,0,0,0
15644788,5,0,2,1,0,0,0
15745624,4,0,2,1,0,0,0
15801417,4,82500.28,1,1,1,0,0
15592707,2,175754.87,2,1,1,0,0
15593954,6,109387.33,1,0,0,0,0
15714431,1,100443.36,2,0,1,0,0
15690939,7,0,1,1,1,0,0
15707322,2,115290.27,1,0,0,0,1
15662245,1,0,2,1,1,0,0
15594456,4,99097.33,1,1,1,0,1
15757661,7,0,2,0,0,0,0
15749671,6,0,2,1,1,0,0
15595153,8,106022.73,2,0,0,0,0
15698572,1,0,1,1,0,0,0
15674149,3,128960.21,2,1,1,0,0
15623082,2,0,2,1,0,0,0
15797905,7,0,2,1,0,0,0
15616471,0,0,1,1,1,0,0
15641575,2,127261.35,1,1,0,0,0
15638803,5,0,2,1,0,0,0
15733476,6,73481.05,1,1,1,0,0
15807269,2,166522.78,1,0,0,0,1
15602979,1,135536.5,1,1,0,0,0
15795124,9,94504.35,1,0,1,0,0
15592028,7,0,1,1,1,0,0
15580227,6,0,2,1,0,0,0
15798256,1,153697.53,2,0,0,0,1
15643819,4,0,2,0,0,0,0
15754301,5,0,1,1,0,0,0
15726855,9,116585.97,1,1,0,0,1
15725221,10,83008.31,1,1,1,0,0
15789055,2,113635.16,1,1,0,0,0
15617507,7,0,2,1,0,0,0
15668894,5,122552.48,2,0,1,0,0
15589563,2,118899.45,2,0,0,0,0
15693162,5,99713.87,1,0,0,0,0
15750099,6,0,1,0,0,0,0
15581237,1,160777.9,1,1,1,0,0
15738150,5,0,2,1,1,0,0
15678571,4,0,2,0,0,0,0
15623202,10,102556.18,2,1,0,0,1
15804201,4,126772.57,1,0,1,0,0
15774336,9,111369.79,2,1,1,0,0
15648766,3,116969.35,1,0,0,0,0
15642619,2,0,2,1,0,0,0
15595842,2,119852.01,1,0,0,0,1
15753837,4,0,2,1,1,0,0
15799790,9,0,1,1,1,0,0
15703778,8,129907.63,1,0,1,0,0
15639278,6,145387.32,2,1,1,0,1
15568487,7,124616.23,1,1,1,0,0
15682084,9,0,2,1,0,0,0
15642515,1,0,2,0,1,0,0
15726774,3,106250.72,1,0,0,0,0
15796496,8,137687.72,1,1,0,0,0
15815690,3,113348.5,1,1,1,0,0
15631739,10,122109.78,1,1,1,0,0
15625584,2,120452.4,2,0,0,0,0
15575759,3,54428.37,1,1,0,0,1
15636330,1,143279.58,2,1,0,0,1
15742534,2,123802.98,2,1,1,0,0
15578375,6,0,2,0,0,0,0
15649414,6,142105.35,1,1,1,0,0
15654975,0,123835.52,2,0,1,0,0
15689602,2,130015.24,1,1,1,0,0
15812647,8,133936.04,2,1,0,0,0
15602572,9,0,2,1,1,0,0
15678725,8,0,2,0,1,0,0
15694444,8,157138.99,3,1,0,0,1
15795878,3,0,2,1,1,0,0
15687094,9,82498.14,2,0,0,0,0
15605742,0,80090.93,1,1,0,0,1
15664897,2,181166.44,1,1,1,0,1
15806709,6,94126.67,1,0,0,0,0
15633818,9,0,2,1,0,0,0
15713845,7,148045.68,1,1,0,0,1
15567013,3,0,2,1,0,0,0
15800251,10,72835.56,2,1,0,0,0
15651315,3,0,2,1,0,0,0
15784218,0,0,2,1,1,0,0
15707962,6,119501.88,2,1,0,0,0
15583073,2,0,1,1,1,0,1
15796015,3,126041.02,1,0,1,0,0
15787222,1,69459.05,2,1,1,0,0
15594270,7,198338.77,2,1,1,0,0
15701524,0,0,2,1,0,0,0
15708867,3,134168.5,3,1,0,0,1
15613140,6,0,1,1,1,0,0
15628893,8,0,1,1,0,0,0
15764073,9,0,2,1,1,0,0
15782879,2,0,2,1,1,0,0
15726313,5,0,2,1,0,0,0
15578073,8,0,2,0,0,0,0
15812850,5,0,2,1,1,0,0
15699446,2,150355.35,2,1,1,0,0
15615004,1,0,2,1,1,0,0
15704771,6,133489.12,2,1,1,0,0
15588372,9,105489.31,1,0,0,0,1
15681439,10,60205.2,2,1,0,0,0
15670343,6,0,2,0,0,0,0
15658432,6,0,1,1,1,0,0
15815552,6,112333.63,1,1,1,0,0
15684211,9,153656.85,1,1,0,0,0
15730272,5,152199.33,1,1,1,0,0
15771728,7,104405.54,3,1,0,0,0
15605113,1,133801.49,1,1,1,0,0
15661945,4,0,3,1,0,0,0
15783816,5,0,2,0,0,0,0
15721207,6,100047.33,1,1,0,0,0
15764072,1,109848.6,1,1,1,0,0
15689412,7,127849.38,1,1,0,0,0
15798385,3,0,2,1,1,0,0
15775339,8,95947.76,1,1,0,0,0
15780220,10,0,1,1,1,0,0
