Client_ID,Risk_Score,Annual_Earnings
15652667,590,104730.52
15679622,602,22499.29
15611794,526,45180.8
15711759,576,126469.09
15699294,555,88146.86
15660871,665,90174.83
15690169,645,12599.94
15790689,647,128590.73
15665181,808,23180.37
15740356,660,162443.05
15769980,705,109496.69
15592412,713,74005.04
15692258,569,145528.22
15807889,634,10078.02
15629985,723,103379.31
15679453,614,128049.34
15637315,601,54342.83
15691513,592,13614.01
15622289,605,35521.63
15715184,752,40496.72
15806081,608,32202.61
15647306,777,163746.09
15742369,667,20346.69
15655859,848,84710.65
15675650,486,120531.31
15754168,506,144345.58
15786215,793,29880.99
15582129,517,187756.24
15670898,740,25980.42
15570086,684,4777.23
15794875,691,178038.17
15673591,842,128521.16
15612729,681,55054.48
15629273,638,193471.74
15596013,694,102628.56
15774936,543,192070.16
15566563,777,5008.23
15725906,665,38928.48
15634501,441,174381.23
15741643,777,76169.68
15806822,739,133465.57
15628308,850,13159.9
15585287,842,48217.97
15588535,750,19264.33
15775307,490,92797.23
15692291,563,154347.95
15680843,675,184842.21
15606232,621,155743.48
15641585,850,88815.25
15806389,549,116548.02
15641860,764,166324.79
15814237,627,40199.01
15808780,850,51919.04
15767064,614,73329.08
15751177,685,145387.05
15647259,643,67979.35
15726695,601,86791.9
15809509,699,151623.71
15715512,850,164039.51
15614168,792,16528.4
15679818,636,66753.1
15685243,736,502.7
15638730,711,1408.68
15697034,583,5985.36
15677387,749,30396.43
15566380,586,140759.03
15675963,627,107712.42
15674671,551,181718.73
15570299,584,99298.8
15798885,585,55287.84
15714883,508,48197.06
15604497,458,178642.73
15773949,692,8282.22
15774164,502,33300.56
15774127,518,76515.79
15619016,660,33680.56
15795759,698,168886.39
15691504,619,23904.52
15693893,684,15807.07
15672499,635,83773.02
15750410,680,90162.35
15568904,608,36639.25
15780989,579,198402.37
15771059,756,194584.48
15695280,532,34231.48
15629128,774,162865.52
15637977,542,54372.37
15686588,777,118313.38
15761018,581,181224.24
15802758,594,56756.52
15735968,605,97213.09
15581286,734,12799.23
15625445,572,50400.32
15635143,749,185543.35
15664849,573,189988.65
15588560,569,132038.65
15606003,566,3626.47
15611756,537,50881.51
15667633,612,9209.21
15622774,648,167931.81
15596379,743,26136.13
15746674,730,33373.26
15598521,580,79775.19
15621457,850,152740.16
15589948,607,110560.14
15811343,644,63795.62
15659677,746,62086.62
15594436,588,12483.56
15677062,666,8247
15697201,640,156260.08
15666453,611,26927.69
15693771,651,84782.42
15711602,676,95393.43
15717736,639,133995.59
15732791,641,99154.86
15775104,697,49503.5
15793070,494,188426.13
15665385,657,79071.89
15612418,744,20940.76
15727138,774,34774.26
15776051,551,51143.43
15616530,638,47031.4
15745433,716,65464.66
15718572,600,103548.25
15665783,565,89609.26
15647807,642,52827.51
15653275,785,45113.92
15618437,567,161571.79
15783338,449,166692.03
15688157,683,86019.48
15809906,558,24411.02
15652169,642,122254.86
15777179,687,73133.82
15803538,695,187734.49
15702293,588,108739.15
15642099,679,12266.06
15613337,833,182247.77
15800482,586,168261.4
15713426,637,102566.46
15751227,807,127875.1
15812365,850,60811.56
15616088,782,131177.22
15803886,629,130862.11
15587311,582,72970.93
15775886,670,140754.19
15807305,805,166650.32
15761717,720,45507.24
15661409,542,178256.58
15681476,520,109626.13
15785326,639,59653.03
15592854,705,196864.61
15806796,516,127256.7
15644699,850,1099.95
15622305,746,146192.4
15626898,743,144407.1
15778884,809,174800.31
15774316,630,82647.65
15695097,564,134175.15
15645404,625,92243.94
15636812,583,29213.63
15652030,637,169037.84
15806929,751,89222.66
15656005,592,86079.67
15794356,641,166516.84
15659656,849,126419.8
15588341,647,89103.05
15709142,608,132973.17
15627042,555,93122.41
15627517,497,167522.19
15665129,545,107429.71
15678206,464,182944.47
15678067,667,163655.01
15699532,516,168773.54
15605827,645,96864.36
15754494,585,63239.65
15713440,519,170138.68
15709639,717,92977.75
15601719,465,191368.37
15591489,826,60285.3
15753895,590,133535.99
15645815,615,164886.64
15632848,634,116238.39
15703068,716,138051.19
15791513,647,101617.64
15787756,467,177784.68
15809872,650,163216.48
15644295,731,74850.93
15778694,638,23491.09
15631406,459,155721.15
15616676,632,147230.77
15771154,683,133210.44
15669491,850,18986.12
15665180,616,59346.4
15743051,694,31805.49
15679743,607,130824.57
15732113,671,2560.11
15755642,667,102908.63
15576526,850,41291.05
15807221,555,103901.35
15756824,613,12493.61
15627439,624,186180.42
15616525,720,137985.69
15795737,771,107874.39
15693877,811,171995.34
15808868,652,155221.05
15708193,707,130866.95
15697801,605,62199.78
15770121,623,24255.21
15814757,477,184061.17
15663888,549,109538.35
15748882,714,129192.55
15696834,530,121451.21
15688849,609,184524.65
15618446,576,57802.62
15736146,608,49133.45
15715510,768,73686.75
15661656,633,107673.35
15588955,581,141035.65
15640133,661,185555.63
15670552,560,39806.75
15623966,578,26389.92
15607269,492,167237.94
15777901,640,184006.36
15715988,793,79704.12
15666982,629,76053.07
15602647,729,184977.2
15588928,704,145338.61
15656249,720,136120.29
15757425,716,99661.46
15752502,615,130661.95
15609058,676,116378.82
15572777,780,37973.13
15738936,760,86334.64
15750970,500,152845.99
15692106,606,45482.04
15791533,367,168816.73
15785576,434,125848.88
15798834,719,76264.27
15576990,790,58214.79
15647333,621,21254.06
15599182,597,4700.66
15588859,496,2919.21
15732293,759,99086.74
15623525,564,72757.33
15809654,707,146011.55
15643378,744,83022.92
15566790,598,46041.08
15774402,562,182843.24
15694641,621,171364.18
15694641,621,171364.18
15605916,659,183399.12
15644179,606,50560.45
15771674,603,54702.66
15623314,506,78365.75
15613292,715,68666.63
15813871,690,151375.73
15759480,644,19959.67
15587712,589,26955.72
15671165,592,76267.59
15620746,632,100998.5
15589312,588,176858.5
15741180,617,45325.26
15614936,718,11144.4
15588566,778,32757.55
15572415,580,160095.31
15600912,706,104181.78
15650266,679,193974.47
15621004,603,198055.94
15637717,704,43117.1
15607560,572,555.28
15727177,557,150944.31
15791304,604,35279.74
15632609,554,32824.15
15603550,588,139607.61
15670528,787,20955.03
15732704,582,52341.15
15677796,766,169935.46
15760177,564,146033.52
15672905,679,163757.29
15708504,790,176471.78
15790455,478,93332.64
15608726,663,166310.82
15688865,850,25329.48
15751032,629,49676.33
15734737,744,169498.61
15746515,750,26500.29
15708139,575,181294.39
15738018,571,72849.29
15710111,742,38550.4
15706764,560,3701.63
15798737,654,88659.44
15712608,787,44273.91
15636736,611,156495.39
15705739,753,148811.14
15709643,675,85901.09
15669805,748,199255.32
15775131,580,128028.6
15775131,580,128028.6
15765283,624,104610.86
15628715,709,69676.55
15813283,605,35982.42
15745716,706,117939.17
15754569,664,56562.57
15572631,609,109895.16
15790744,850,97465.89
15625023,682,105352.55
15770711,766,21597.2
15617304,722,111893.09
15704466,692,195074.62
15792473,598,64157.24
15802625,733,23860.5
15762172,850,179451.42
15792868,675,157097.09
15719898,556,32044.64
15599976,749,132734.87
15592025,651,130132.41
15670163,666,88751.45
15765402,520,104118.93
15602354,564,75632.78
15579183,586,53710.23
15723658,712,152417.97
15803965,654,3299.01
15813645,491,103934.12
15766787,707,70403.65
15687171,638,102179.86
15690744,683,30375.18
15737414,647,83910.4
15695197,553,20682.46
15773876,655,159638.77
15591698,849,171056.65
15712813,520,25333.03
15763898,568,29372.62
15796230,642,57904.22
15650751,585,137757.69
15753840,524,132861.9
15669994,556,125083.29
15792004,731,37697.29
15717286,675,142783.98
15577107,657,168412.07
15677336,557,132370.75
15659949,850,106534.15
15812422,637,102515.42
15806941,499,83643.87
15637690,622,138906.85
15807107,612,164081.42
15661034,813,187976.88
15811958,850,158171.36
15785167,795,155711.64
15658614,565,83844.79
15567147,802,81908.09
15650437,522,165786.1
15612594,599,120790.02
15593501,493,56092.51
15804150,755,158816.03
15579074,619,184754.26
15641158,739,63981.37
15752507,769,192831.67
15586069,560,27914.95
15582116,767,26628.88
15749365,543,145601.8
15663134,535,11779.98
15766683,549,83983.39
15709232,586,65481.86
15675626,726,98060.51
15609913,743,113436.08
15719479,619,42442.21
15597309,749,80134.65
15648367,600,96051.1
15758031,760,80682.35
15731026,683,109201.43
15775809,677,151146.67
15658258,693,36342.79
15756321,612,98302.57
15704651,514,121551.93
15806771,753,177065.24
15681671,850,35337.31
15658233,724,149593.61
15605072,638,142763.51
15591428,781,172097.4
15692931,670,37392.56
15781127,663,36864.05
15677136,624,132418.59
15567897,619,143913.33
15678333,683,86619.77
15792627,765,69039.43
15717191,508,132468.76
15710053,667,57164.19
15580043,575,34397.08
15601410,744,177431.59
15684669,567,142009.46
15619083,502,80618.47
15749688,541,40889.14
15728542,850,107236.87
15758769,625,4791.8
15778481,817,120819.58
15772383,613,83343.73
15667456,709,82195.15
15582847,662,72929.96
15709621,662,27731.05
15574830,633,147635.33
15685947,556,125435.47
15807568,632,57942.88
15747558,729,189727.12
15756655,632,165385.55
15601012,802,39473.63
15791877,706,77271.91
15699257,651,43612.06
15804104,494,79479.74
15727619,753,92320.37
15624892,712,60651.77
15784918,498,188343.05
15797197,678,64443.75
15574858,530,287.99
15791535,592,39608.58
15616833,678,13221.25
15750728,586,102889.34
15769353,550,166468.21
15716420,612,59601.15
15740602,674,22026.18
15811389,724,167313.07
15671800,688,197582.79
15677288,599,4033.39
15619892,644,59172.42
15768945,627,105887.04
15586931,694,95625.03
15636353,534,9541.15
15663987,723,164647.72
15780805,585,98621.04
15768566,706,37479.97
15643229,671,15846.42
15754940,597,5104.08
15800068,801,170008.74
15648030,731,165000.68
15668594,620,76197.05
15728709,484,118045.98
15724181,647,157360.9
15647546,688,196226.38
15702601,680,44384.57
15567725,689,72993.65
15674179,513,124571.09
15806546,517,22372.78
15632850,731,170338.35
15709016,687,158845.49
15638068,507,67926.18
15749345,468,194783.12
15791321,682,176036.01
15638329,522,168683.57
15570857,677,147578.26
15647292,697,118862.08
15728838,578,143397.14
15584704,519,137959
15749068,632,93702.96
15622985,679,172939.3
15587676,699,108162.13
15779496,615,35896.09
15733460,622,104852.6
15711457,755,188850.89
15611223,752,172001.44
15780677,717,170528.63
15690175,585,189683.7
15722599,751,49734.94
15569976,754,121529.59
15702277,650,142995.32
15580213,585,89402.54
15637947,668,111241.37
15732967,731,151581.79
15694039,650,176902.83
15649457,588,7034.94
15742809,712,122547.58
15633194,771,137510.41
15611635,678,185366.56
15722037,610,42581.04
15672930,722,31921.95
15668774,758,102460.84
15659694,634,106345.05
15624424,678,102472.9
15684348,656,57014.43
15702541,551,159483.76
15643215,602,137111.89
15649060,727,60212.51
15780716,686,103220.56
15577018,684,96885.19
15809515,797,8877.06
15789924,658,147530.06
15672481,641,45309.24
15574115,656,35230.61
15661830,750,59816.41
15665879,768,69080.46
15581893,747,101495
15672447,657,119333.95
15777830,639,167682.37
15713890,704,152884.85
15786042,706,65413.41
15753462,632,182728.8
15801414,767,144251.38
15582892,601,32683.88
15632967,520,104703.96
15587573,626,26907.43
15654891,811,180591.32
15611365,730,60905.51
15749103,604,47777.15
15813660,754,3554.63
15792726,470,183259.35
15593241,444,159131.21
15632736,850,42933.26
15731865,637,91291.2
15705050,611,148887.69
15637599,510,28461.29
15736578,539,28184.7
15727291,821,194273.12
15586848,706,122379.54
15707637,765,13228.93
15719426,529,154002.02
15633227,518,2803.89
15753092,791,181918.26
15782939,747,115241.96
15746338,565,129956.13
15783097,813,46422.46
15684769,542,21343.74
15632439,698,47455.82
15659092,621,191756.54
15742116,671,76373.38
15801994,775,169278.51
15709135,691,156529.44
15684469,841,113482.2
15627637,709,63446.47
15667093,673,13624.02
15690589,541,148814.54
15595350,661,65567.91
15777586,784,6409.55
15804064,742,126997.53
15776939,778,182691.31
15713517,529,12351.01
15673995,516,181490.42
15771054,469,186490.37
15578788,786,-41248.8
15737408,703,116267.28
15627298,589,86490.09
15689671,775,40807.26
15718667,621,143.34
15593683,668,138465.7
15570289,697,66893.28
15634373,764,105155.66
15711386,724,64729.51
15714241,749,101108.85
15744770,636,86414.41
15615219,518,123872
15570908,687,113050.92
15762855,622,131389.39
15661827,693,26589.56
15793424,663,136054.45
15577905,660,182262.66
15697510,707,109688.82
15784923,705,36320.87
15567383,678,31384.86
15732621,663,114083.73
15738088,634,30772.86
15665159,727,188729.08
15638159,649,19825.09
15585466,552,12186.83
15677310,761,86920.97
15646262,622,35408.77
15592123,768,199454.37
15602934,452,151623.91
15812720,807,172097.95
15695383,567,87677.15
15723064,603,21858.28
15650322,701,74694.41
15751628,438,49424.6
15590810,638,73979.85
15801293,850,26265.18
15572356,689,167969.15
15603247,743,189307.7
15619116,493,99770.3
15691792,416,119712.78
15766137,497,83087.13
15630466,797,125110.02
15803801,454,198817.72
15606115,510,131312.56
15714642,792,141652.2
15758546,850,37090.44
15598940,681,57517.71
15669783,586,63241.21
15624993,753,44567.83
15699047,674,33964.03
15790750,592,146111.35
15673929,543,148305.82
15578835,675,8270.06
15752388,643,41549.64
15570194,412,12510.53
15580149,638,43889.41
15777708,824,192800.25
15769955,683,75762
15810444,562,9854.72
15645593,599,115724.78
15765345,753,106303.4
15760873,594,183868.01
15794178,657,153895.46
15662483,850,173851.11
15809736,664,177423.02
15774328,606,166656.18
15718769,557,98413.1
15610226,614,77500.81
15616270,620,119747.08
15635703,729,193715
15630244,457,150757.35
15734714,559,82252.28
15721433,664,154395.56
15590201,500,83866.35
15759733,774,64716.08
15810826,624,84749.96
15769246,813,187636.06
15708357,649,103760.53
15789560,668,32900.41
15699524,466,193984.6
15810839,610,125646.82
15712807,556,108500.66
15675794,645,121840.2
15774277,809,132908.07
15618647,744,119327.75
15707696,471,22356.97
15749583,686,10137.34
15777046,580,86044.98
15790489,534,5240.53
15658972,699,102085.35
15740442,603,93739.71
15760427,850,65612.12
15677939,584,160095.48
15633474,586,92406.22
15661745,557,144078.02
15797065,613,126675.62
15710671,786,183682.09
15656522,593,166850.57
15744873,657,101314.65
15637354,623,109470.34
15746695,429,74870.99
15665378,499,73457.55
15757865,642,61120.75
15578787,641,90964.54
15697546,570,92118.75
15629519,472,48357.9
15808566,516,169122.54
15805463,682,164170.46
15709136,620,199909.32
15567855,623,39382.06
15700394,713,144682.17
15631162,631,196342.66
15737404,731,185466.85
15722409,693,80149.27
15806420,772,170980.86
15658148,657,185827.74
15810660,774,113407.26
15709780,667,67734.79
15752312,551,135757.27
15616745,542,22314.55
15636388,702,114603.96
15713975,565,165849.49
15787825,585,99907.29
15710726,573,178229.04
15627195,568,22095.73
15796993,741,21834.4
15649858,469,119890.86
15572428,717,81508.1
15622461,562,32626.21
15636105,758,43982.41
15739271,582,22113.93
15763415,567,105746.94
15765857,623,28778.98
15685805,673,98618.79
15783025,723,121239.65
15726289,645,42669.37
15695932,766,153831.6
15812279,634,168781.8
15745201,612,77128.23
15580623,573,77660.03
15631063,710,72945.32
15692577,674,45418.12
15723153,708,138613.21
15756118,661,110252.53
15684934,726,106117.3
15776936,475,169642.13
15786463,645,91.75
15717498,775,187839.9
15718406,540,121098.65
15626383,596,30314.04
15570271,577,196395.25
15690330,830,19512.38
15810227,421,96615.23
15807194,718,30772.22
15654772,640,13783.77
15574743,577,168924.41
15695299,590,52167.97
15722701,594,167689.56
15799635,577,140800.66
15658435,781,72969.9
15586029,806,143711.02
15603378,768,125870.5
15792862,653,15126.32
15657349,803,22457.25
15653952,581,32919.42
15801920,727,180962.32
15653347,560,128882.66
15749951,766,177614.17
15738662,652,178373.93
15760988,667,683.37
15793311,765,166896.01
15764153,704,74804.36
15728608,688,163783
15770474,685,70221.13
15711521,609,138399.67
15725509,662,149587.92
15684645,704,129050.67
15692235,750,47764.99
15656937,468,64436.16
15610643,435,167461.5
15611058,702,41536.59
15648858,666,64511.44
15620443,711,72276.24
15593499,686,32080.69
15579189,690,120512.08
15743545,647,179032.68
15791316,714,95623.28
15630195,745,49815.62
15736250,781,65632.33
15671334,527,169361.89
15574169,595,4721.3
15718839,850,23974.85
15606901,728,40023.7
15768881,738,170421.13
15683339,656,14032.62
15685476,658,49809.88
15663650,698,28806.32
15617434,655,90490.33
15622470,772,75825.57
15703682,681,158336.36
15711062,633,117279.49
15567339,735,114283.33
15605737,541,124795.84
15804052,710,134188.11
15666095,753,68260.27
15764033,693,87994.95
15737705,775,104112
15726776,705,21807.16
15804357,481,32319.93
15664432,727,190457.87
15779904,597,174825.57
15756277,850,54949.73
15663312,494,183752.91
15621768,712,198398.68
15691323,672,188892.19
15814331,597,55809.92
15747974,614,192440.54
15611315,708,103697.57
15636977,507,119110.03
15690337,581,194681.6
15680666,579,158948.63
15778915,737,189402.71
15568849,540,158027.57
15606097,665,25165.36
15802368,608,126012.57
15612103,627,172269.21
15645353,607,29818.2
15650018,681,114659.81
15616028,694,15039.41
15660475,411,76621.49
15653572,673,6009.27
15628059,529,191370.97
15610433,573,11743.89
15770548,453,136846.75
15645637,798,164248.33
15568326,637,149665.65
15665579,597,127233.39
15676091,543,56650.47
15716984,695,84644.76
15569452,652,193502.9
15778192,628,176750.81
15793723,607,176580.63
15798943,646,133059.15
15791040,801,30484.19
15631512,597,42330.58
15710315,529,112813.79
15771535,794,68008.85
15670266,499,22001.91
15735782,528,5419.31
15774401,773,123587.83
15611767,624,4859.59
15744717,726,26733.86
15792650,382,179540.73
15605531,457,173219.09
15672216,584,80852.11
15812893,629,43174.49
15624180,584,70927.11
15762588,644,41872.17
15576216,655,79555.08
15623489,543,134612.48
15584928,594,162961.79
15779913,586,192427.16
15768465,582,28750.67
15635364,618,89729.3
15766044,642,24770.22
15586680,462,80587.27
15639133,773,129372.94
15723872,589,168369.37
15681316,681,175722.31
15682523,762,85606.83
15795747,787,100791.36
15607330,713,167873.49
15624013,541,25289.23
15800805,451,20388.77
15667321,644,145089.64
15601116,686,179093.26
15806327,800,132562.23
15649618,799,139537.43
15677117,629,133672.61
15751445,734,38984.37
15580912,748,172638.13
15785183,596,1591.19
15712903,499,153920.22
15774285,649,71420.16
15583138,739,172149.76
15793425,560,183358.21
15749265,427,57098
15623989,435,156910.46
15604832,633,130224.73
15573854,727,38652.96
15614847,674,140041.78
15752186,562,28137.03
15609176,688,177607.77
15676810,561,65234.6
15634591,850,186281
15571917,771,72985.61
15574608,713,143265.65
15740868,658,159268.67
15648047,742,21793.59
15766826,824,21903.62
15591628,701,49405.93
15583857,623,154908.52
15741403,698,16957.45
15643330,594,95864.5
15728683,742,131534.96
15608381,585,9439.31
15757912,722,160162.42
15645371,613,53630.9
15585249,741,194686.78
15780215,636,2382.61
15686099,563,106826.92
15739042,767,39511.61
15815316,644,196371.13
15572073,663,62634.94
15638882,710,48571.14
15777217,641,180808.39
15739123,737,4225.11
15594450,695,135841.35
15797751,466,183536.24
15722845,665,63732.9
15605804,737,1364.54
15798749,845,97910.06
15749093,801,98586.14
15610090,667,98931.5
15791501,590,143628.31
15734711,373,77786.37
15606944,645,11302.7
15641773,580,169303.65
15749114,634,19515.48
15780362,607,103068.22
15753229,802,134459.12
15670492,737,106390.01
15795458,718,52138.49
15781987,641,32231.6
15807457,641,102021.39
15632538,658,31484.76
15657306,567,110900.43
15709447,584,105105.35
15756148,765,47139.44
15739997,716,185900.88
15672027,717,23231.93
15594576,524,187740.04
15707138,679,100060.54
15756954,538,80130.54
15639665,846,96202.44
15571065,532,94977.3
15686060,670,178827.3
15800961,627,177238.35
15763065,700,199753.97
15672467,766,66193.61
15752915,488,181270.84
15674156,810,110509.9
15695465,638,164247.51
15792232,595,105149.8
15743760,850,178747.43
15652835,419,134720.51
15734659,640,155876.06
15796115,689,119259.34
15724648,725,133720.57
15737732,751,170634.49
15632280,544,125692.07
15795370,648,86894.67
15757385,578,177834.79
15683977,687,50267.69
15598948,523,155144.12
15733229,638,3946.29
15635752,685,102184.66
15771000,684,75609.84
15641175,701,144727.45
15692226,705,58134.97
15584156,593,94620
15580953,544,126796.69
15628274,583,42143.55
15784010,666,81884.8
15748616,599,30546.4
15769402,667,149402.59
15603481,689,58442.25
15723604,639,30414.17
15797822,678,58814.41
15640580,650,187943.6
15581089,744,43036.6
15728605,697,26543.28
15737385,800,171928.04
15786035,740,19047.23
15734850,676,113810.12
15638047,613,34749.65
15674573,713,56268.98
15694859,751,46630.47
15776404,523,124906.59
15631481,673,172200.91
15620988,616,137136.46
15571529,650,57594.78
15710687,593,199478.05
15613787,505,91092.84
15599211,707,14090.4
15777907,791,144413.92
15655171,624,65801.44
15763460,680,164119.35
15756992,701,163457.55
15617454,684,144978.47
15700813,522,103269
15645600,739,106969.98
15634146,835,117632.63
15686743,790,189777.66
15571281,651,74687.37
15661380,682,149604.18
15618950,644,138775.69
15652948,738,105817.63
15565879,845,56185.98
15770567,557,69826.8
15782121,610,14546.76
15673180,727,126172.11
15660636,540,3560
15739847,850,78268.61
15699415,618,120668.46
15584462,739,60584.33
15661708,508,94170.84
15643828,592,91196.67
15632051,550,63092.65
15780409,783,109742.55
15572767,777,124489.88
15634551,727,130752.01
15669290,603,191457.06
15570073,721,195940.96
15682454,626,37870.29
15758513,569,52534.81
15772604,578,141533.19
15688563,694,26116.82
15809585,646,1528.4
15780909,769,57841.89
15801411,623,5549.11
15761706,705,11682.36
15810010,678,53172.02
15743193,644,104217.96
15696733,724,8982.75
15624936,631,79146.36
15641688,644,59645.24
15796834,652,55207.88
15604732,483,136356.97
15709256,850,164864.67
15742285,559,20367.68
15610557,695,127977.66
15744914,539,105013.63
15669611,632,27597.76
15619898,785,7008.65
15724543,597,81299.17
15730441,509,6177.83
15666767,508,59374.82
15690456,749,157648.12
15797692,659,136540.09
15603135,634,97939.4
15678057,524,82117.2
15678057,524,82117.2
15806918,674,151925.25
15638247,700,142287.65
15674833,741,36557.55
15812534,455,129975.34
15586522,608,21967.15
15794297,776,53477.76
15737025,635,178067.33
15583692,591,57064.57
15693131,581,45755
15779973,684,176882.08
15620557,561,88838.14
15639549,718,88592.8
15618750,590,26261.42
15796790,573,29586.73
15668309,350,172321.21
15566139,526,62830.97
15580805,655,51620.94
15658768,547,65466.93
15613048,648,667.66
15662337,744,106061.47
15579820,704,173776.5
15709354,521,113089.43
15728480,452,149614.81
15603111,850,97893.4
15797190,608,161154.85
15580493,469,163477.22
15726720,480,170332.67
15735799,527,126144.96
15773098,834,53437.1
15668971,583,26920.43
15712264,713,126263.97
15660611,748,123998.52
15607634,606,96985.58
15595036,726,146154.06
15745794,547,18471.86
15597739,674,158049.9
15651336,756,147040.25
15723013,613,185483.24
15578098,600,121555.51
15638621,735,40223.74
15720924,585,75503.6
15655335,590,48876.84
15694628,686,162820.6
15644280,593,10828.78
15730579,850,186335.07
15754599,765,82868.34
15693690,574,196257.67
15659710,581,150319.49
15638788,550,199138.84
15609735,533,79559.02
15771477,779,116893.87
15570145,763,153983.99
15797149,563,63531.19
15687828,644,73922.95
15667424,682,64679.3
15759872,625,157072.91
15687431,642,37674.47
15623566,714,96687.25
15681274,726,46044.7
15706458,812,185599.34
15654222,757,198341.15
15704053,710,119348.76
15621815,803,12328.08
15724876,560,33245.97
15696588,679,2243.41
15804295,485,12706.67
15712536,625,41295.1
15764916,616,115262.54
15615330,651,170099.23
15638487,586,189143.94
15627859,607,163257.44
15622192,724,95562.81
15644103,659,49978.67
15664547,760,32863.24
15797293,677,179608.96
15785358,586,79366.98
15775761,610,192743.06
15767594,533,187900.12
15705174,656,186574.68
15572114,673,3258.6
15804009,806,106714.28
15696047,501,13591.52
15701160,556,74854.97
15632143,652,149740.22
15734917,708,50294.09
15643903,619,156394.74
15569526,601,77977.69
15777067,445,43678.06
15644994,714,51308.54
15750549,660,60485.98
15698462,532,132798.78
15744041,780,117144.15
15700714,747,141706.43
15777743,705,54517.25
15617432,816,79580.56
15650424,641,157458.61
15609521,803,114869.56
15571756,724,59351.68
15658211,559,121151.1
15742091,825,26342.33
15787168,819,102799.14
15772363,772,90928.48
15738980,506,105568.6
15794236,642,183045.46
15721383,627,194792.42
15652981,600,21852.91
15722731,653,78250.13
15744295,756,114279.63
15596136,637,72504.76
15704597,644,43943.09
15594915,649,109179.89
15772421,645,2850.01
15711572,705,163484.8
15691170,590,129629.41
15600106,631,133141.34
15649508,643,174729.3
15813946,637,55266.96
15762762,648,51636.7
15658980,711,19262.05
15701936,467,32349.29
15807312,602,64038.34
15724200,584,173632.92
15799358,516,171681.86
15616172,838,8222.96
15809124,750,46555.15
15736327,567,109572.58
15746704,638,106642.97
15588456,658,189607.71
15664035,590,148750.16
15596405,546,105279.74
15762708,619,8646.58
15776211,678,124592.84
15626012,459,50016.17
15752650,681,146366.08
15619514,507,92075.01
15615430,678,184125.1
15691950,591,50123.44
15620936,787,13238.93
15587640,718,167554.86
15580462,607,19842.22
15578374,620,45414.09
15572182,505,45445.78
15785490,771,16281.68
15686974,751,30165.06
15574584,670,39451.09
15697606,637,175072.47
15711489,760,114565.35
15670427,662,48930.8
15731755,680,187008.45
15796370,604,113581.85
15796764,684,80593.49
15810563,678,159938.82
15645896,646,61793.47
15802909,706,86383.61
15784124,645,123982.14
15776518,579,193130.55
15611247,481,145215.96
15721469,492,164741.81
15773338,739,72168.53
15784042,624,95022.02
15776229,682,23766.4
15655903,701,119374.74
15590177,718,139049.24
15568876,496,180844.81
15770516,616,137392.77
15755731,635,123646.57
15643575,757,64539.64
15603674,803,149370.93
15759915,814,188516.45
15647800,850,33501.98
15765375,797,162668.33
15774586,692,161241.65
15603454,735,114957.22
15782475,700,105305.72
15593496,526,58111.71
15808971,693,135502.77
15676869,657,123866.43
15659495,784,6847.73
15703923,744,138361.48
15732202,615,73124.53
15735078,724,12913.92
15763874,635,60739.16
15696355,724,118570.53
15739850,645,3449.22
15707861,520,117369.52
15677783,764,91094.46
15681026,795,120853.83
15566543,573,107124.17
15594612,702,59207.41
15814664,740,136869.31
15690164,627,159334.93
15590213,479,20393.44
15603794,623,158590.25
15579969,683,24991.92
15703563,774,191608.97
15719276,741,99595.67
15768163,655,115146.4
15696175,602,51695.41
15581736,673,34047.54
15588839,606,1914.41
15769959,597,69384.71
15657105,726,195192.4
15606229,771,96270.64
15569892,516,101699.77
15628319,792,38190.78
